746,わらび　干しわらび　乾　　　,274,20.0,0.7,119.4,58.0,0.01524
747,あけび　果肉　生　　　,82,0.5,0.1,23.1,1.1,0
748,あけび　果皮　生　　　,34,0.3,0.3,11.7,3.1,0.00508
749,アセロラ　酸味種　生　　　,36,0.7,0.1,10.9,1.9,0.01778
750,アセロラ　甘味種　生　　　,36,0.7,0.1,10.9,1.9,0.01778
751,アセロラ　10 %果汁入り飲料　　,42,0.1,0,10.7,0.2,0.00254
752,アテモヤ　生　　　,79,1.8,0.4,22.7,3.3,0.01016
753,アボカド　生　　　,187,2.5,18.7,11.5,5.3,0.01778
754,あんず　生　　　,36,1.0,0.3,10.1,1.6,0.00508
755,あんず　乾　　　,288,9.2,0.4,80.2,9.8,0.0381
756,あんず　缶詰　　　,81,0.5,0.4,19.7,0.8,0.01016
757,あんず　ジャム　高糖度　　,262,0.3,0.1,65.6,0.7,0.0254
758,あんず　ジャム　低糖度　　,205,0.4,0.1,51.7,1.2,0.04572
759,いちご　生　　　,34,0.9,0.1,9.9,1.4,0
760,いちご　ジャム　高糖度　　,256,0.4,0.1,64.6,1.3,0.01524
761,いちご　ジャム　低糖度　　,197,0.5,0.1,49.5,1.1,0.03048
762,いちご　乾　　　,302,0.5,0.2,85.8,3.0,0.6604
763,いちじく　生　　　,54,0.6,0.1,16.2,1.9,0.00508
764,いちじく　乾　　　,291,3.0,1.1,86,10.7,0.23622
765,いちじく　缶詰　　　,81,0.5,0.1,20.6,1.2,0.02032
766,うめ　生　　　,28,0.7,0.5,10.4,2.5,0.00508
767,うめ　梅漬　塩漬　　,24,0.7,0.4,9.4,2.7,19.304
768,うめ　梅漬　調味漬　　,53,1.5,0.5,13.9,3.4,6.858
769,うめ　梅干し　塩漬　　,33,0.9,0.2,14.1,3.6,22.098
770,うめ　梅干し　調味漬　　,96,1.5,0.6,23.6,2.5,7.62
771,うめ　梅びしお　　　,200,0.7,0.5,49.4,1.3,7.874
772,うめ　20 %果汁入り飲料　　　,49,0,0,12.4,0.1,0.0889
773,オリーブ　塩漬　グリーンオリーブ　　,145,1.0,15.0,7.8,3.3,3.556
774,オリーブ　塩漬　ブラックオリーブ　　,118,0.8,12.3,5.9,2.5,1.6256
775,オリーブ　塩漬　スタッフドオリーブ　　,137,0.8,14.3,7.9,3.7,5.08
776,かき　甘がき　生　　　,60,0.4,0.2,17.5,1.6,0.00254
777,かき　渋抜きがき　生　　　,63,0.5,0.1,19.7,2.8,0.00254
778,かき　干しがき　　　,276,1.5,1.7,85.3,14.0,0.01016
779,かりん　生　　　,68,0.4,0.1,27.2,8.9,0.00508
780,いよかん　砂じょう　生　　,46,0.9,0.1,12.9,1.1,0.00508
781,うんしゅうみかん　じょうのう　早生　生　,45,0.5,0.1,12.6,0.7,0.00254
782,うんしゅうみかん　じょうのう　普通　生　,46,0.7,0.1,13,1.0,0.00254
783,うんしゅうみかん　砂じょう　早生　生　,43,0.5,0.1,11.7,0.4,0.00254
784,うんしゅうみかん　砂じょう　普通　生　,45,0.7,0.1,11.9,0.4,0.00254
785,うんしゅうみかん　果実飲料　ストレートジュース　,41,0.5,0.1,10.6,0,0.00254
786,うんしゅうみかん　果実飲料　濃縮還元ジュース　,38,0.5,0.1,9.9,0,0.00254
787,うんしゅうみかん　果実飲料　果粒入りジュース　,47,0.2,0,0,0,0.01016
788,うんしゅうみかん　果実飲料　50 %果汁入り飲料　,60,0.2,0,14.8,0.1,0.00254
789,うんしゅうみかん　果実飲料　20 %果汁入り飲料　,50,0.1,0,12.4,0,0.00254
790,うんしゅうみかん　缶詰　果肉　,64,0.5,0.1,15.8,0.5,0.01016
791,うんしゅうみかん　缶詰　液汁　,63,0.3,0.1,15.3,0,0.01016
792,オレンジ　ネーブル　砂じょう　生　,46,0.9,0.1,12.8,1.0,0.00254
793,オレンジ　バレンシア　米国産　砂じょう　生　,39,1.0,0.1,10.6,0.8,0.00254
794,オレンジ　バレンシア　果実飲料　ストレートジュース　,42,0.8,0,11.3,0.3,0.00254
795,オレンジ　バレンシア　果実飲料　濃縮還元ジュース　,42,0.7,0.1,10.9,0.2,0.00254
796,オレンジ　バレンシア　果実飲料　50 %果汁入り飲料　,47,0.4,0.2,10.9,0.1,0.00508
797,オレンジ　バレンシア　果実飲料　30 %果汁入り飲料　,41,0.2,0,0,0,0.01524
798,オレンジ　バレンシア　マーマレード　高糖度　,255,0.2,0.1,63.9,0.7,0.02794
799,オレンジ　バレンシア　マーマレード　低糖度　,193,0.3,0.1,49,1.3,0.02286
800,オレンジ　福原オレンジ　砂じょう　生　,39,1.0,0.1,10.6,0.8,0.00254
801,オロブランコ　砂じょう　生　　,40,0.8,0.1,11,0.9,0.00254
802,かぼす　果汁　生　　,25,0.4,0.1,8.6,0.1,0.00254
803,かわちばんかん　砂じょう　生　　,35,0.7,0.2,9.4,0.6,0.00254
804,きよみ　砂じょう　生　　,41,0.8,0.2,10.9,0.6,0.00254
805,きんかん　全果　生　　,71,0.5,0.7,22.1,4.6,0.00508
806,グレープフルーツ　白肉種　砂じょう　生　,38,0.9,0.1,10.2,0.6,0.00254
807,グレープフルーツ　紅肉種　砂じょう　生　,38,0.9,0.1,10.2,0.6,0.00254
808,グレープフルーツ　果実飲料　ストレートジュース　,40,0.6,0.1,10.4,0.1,0.00254
809,グレープフルーツ　果実飲料　濃縮還元ジュース　,35,0.7,0.1,9,0.2,0.00254
810,グレープフルーツ　果実飲料　50 %果汁入り飲料　,46,0.3,0,11.2,0.1,0.01016
811,グレープフルーツ　果実飲料　20 %果汁入り飲料　,39,0.1,0,9.7,0,0.00508
812,グレープフルーツ　缶詰　,70,0.5,0,17.7,0.6,0.00508
813,さんぼうかん　砂じょう　生　　,44,0.7,0.3,11.8,0.9,0.00508
814,シークヮーサー　果汁　生　　,25,0.8,0.1,8.2,0.3,0.00508
815,シークヮーサー　10 %果汁入り飲料　　,48,0.1,0,11.8,0,0.00508
816,しらぬひ　砂じょう　生　　,51,0.8,0.2,13.5,0.6,0
817,すだち　果皮　生　　,68,1.8,0.3,26.5,10.1,0.00254
818,すだち　果汁　生　　,20,0.5,0.1,6.7,0.1,0.00254
819,せとか　砂じょう　生　　,47,0.8,0.2,12.4,0.7,0.00254
820,セミノール　砂じょう　生　　,49,1.1,0.1,13.2,0.8,0.00508
821,だいだい　果汁　生　　,24,0.3,0.2,8,0,0.00254
822,なつみかん　砂じょう　生　　,40,0.9,0.1,11.2,1.2,0.00254
823,なつみかん　缶詰　　,81,0.5,0.1,19.9,0.5,0.01016
824,はっさく　砂じょう　生　　,45,0.8,0.1,13,1.5,0.00254
825,はるみ　砂じょう　生　　,48,0.9,0.2,12.9,0.8,0
826,ひゅうがなつ　じょうのう及びアルベド　生　　,45,0.6,0.1,13.8,2.1,0.00254
827,ひゅうがなつ　砂じょう　生　　,33,0.6,0.1,9,0.7,0.00254
828,ぶんたん　砂じょう　生　　,38,0.7,0.1,10.7,0.9,0.00254
829,ぶんたん　ざぼん漬　　,344,0.2,0.1,88.2,2.7,0.03302
830,ぽんかん　砂じょう　生　　,40,0.9,0.1,10.9,1.0,0.00254
831,ゆず　果皮　生　　,59,1.2,0.5,21.1,6.9,0.0127
832,ゆず　果汁　生　　,21,0.5,0.1,7.4,0.4,0.00254
833,ライム　果汁　生　　,27,0.4,0.1,9.5,0.2,0.00254
834,レモン　全果　生　　,54,0.9,0.7,17.4,4.9,0.01016
835,レモン　果汁　生　　,26,0.4,0.2,0,0,0.00508
836,キウイフルーツ　緑肉種　生　　　,53,1.0,0.1,16,2.5,0.00508
837,キウイフルーツ　黄肉種　生　　　,59,1.1,0.2,16.3,1.4,0.00508
838,キワノ　生　　　,41,1.5,0.9,10.6,2.6,0.00508
839,グァバ　赤肉種　生　　　,38,0.6,0.1,15,5.1,0.00762
840,グァバ　白肉種　生　　　,38,0.6,0.1,15,5.1,0.00762
841,グァバ　果実飲料　20 %果汁入り飲料（ネクター）　　,51,0.1,0.1,13.1,0.8,0.01016
842,グァバ　果実飲料　10 %果汁入り飲料　　,51,0.1,0.1,12.5,0.2,0.01778
843,グーズベリー　生　　　,52,1.0,0.1,15.7,2.5,0.00254
844,ぐみ　生　　　,68,1.3,0.2,19.2,2.0,0.00508
845,ココナッツ　ココナッツウォーター　　　,20,0.2,0.1,5,0,0.02794
846,ココナッツ　ココナッツミルク　　　,150,1.9,16.0,3,0.2,0.03048
847,ココナッツ　ナタデココ　　　,73,0,0,20.7,0.5,0.00508
848,さくらんぼ　国産　生　　　,60,1.0,0.2,16.4,1.2,0.00254
849,さくらんぼ　米国産　生　 　,66,1.2,0.1,18.5,1.4,0.00254
850,さくらんぼ　米国産　缶詰　　,74,0.6,0.1,18.6,1.0,0.00762
851,ざくろ　生　　　,56,0.2,0,15.5,0,0.00254
852,すいか　赤肉種　生　　　,37,0.6,0.1,9.8,0.3,0.00254
853,すいか　黄肉種　生　　　,37,0.6,0.1,9.8,0.3,0.00254
854,スターフルーツ　生　　　,30,0.7,0.1,9.3,1.8,0.00254
855,にほんすもも　生　　,44,0.6,1.0,11,1.6,0.00254
856,プルーン　生　　,49,0.7,0.1,14.5,1.9,0.00254
857,プルーン　乾　　,235,2.5,0.2,69.6,7.2,0.00254
858,チェリモヤ　生　　　,78,1.3,0.3,22,2.2,0.02032
859,ドラゴンフルーツ　生　　　,50,1.4,0.3,13.7,1.9,0
860,ドリアン　生　　　,133,2.3,3.3,29.2,2.1,0
861,日本なし　生　　,43,0.3,0.1,12.2,0.9,0
862,日本なし　缶詰　　,78,0.1,0.1,19.8,0.7,0.01016
863,中国なし　生　　,47,0.2,0.1,14.1,1.4,0.00254
864,西洋なし　生　　,54,0.3,0.1,16.3,1.9,0
865,西洋なし　缶詰　　,85,0.2,0.1,21.7,1.0,0.00254
866,なつめ　乾　　　,287,3.9,2.0,83.9,12.5,0.00762
867,なつめやし　乾　　　,266,2.2,0.2,78.3,7.0,0
868,パインアップル　生　　　,51,0.6,0.1,14.9,1.5,0
869,パインアップル　果実飲料　ストレートジュース　　,41,0.3,0.1,11,0,0.00254
870,パインアップル　果実飲料　濃縮還元ジュース　　,41,0.1,0.1,11.1,0,0.00254
871,パインアップル　果実飲料　50 %果汁入り飲料　　,51,0.3,0.1,12.1,0,0.00254
872,パインアップル　果実飲料　10 %果汁入り飲料　　,50,0,0,12.4,0,0.00254
873,パインアップル　缶詰　　　,84,0.4,0.1,20.8,0.5,0.00254
874,パインアップル　砂糖漬　　　,351,0.5,0.2,88.1,1.3,0.14732
875,ハスカップ　生　　　,53,0.7,0.6,14.9,2.1,0
876,パッションフルーツ　果汁　生　　　,64,0.8,0.4,16.2,0,0.0127
877,バナナ　生　　　,86,1.1,0.2,23.6,1.1,0
878,バナナ　乾　　　,299,3.8,0.4,85.5,7.0,0.00254
879,パパイア　完熟　生　　　,38,0.5,0.2,11.7,2.2,0.01524
880,パパイア　未熟　生　　　,39,1.3,0.1,11.6,2.2,0.0127
881,びわ　生　　　,40,0.3,0.1,12.2,1.6,0.00254
882,びわ　缶詰　　　,81,0.3,0.1,20.4,0.6,0.00508
883,ぶどう　生　　　,59,0.4,0.1,16.2,0.5,0.00254
884,ぶどう　干しぶどう　　　,301,2.7,0.2,84.8,4.1,0.03048
885,ぶどう　果実飲料　ストレートジュース　　,55,0.3,0.2,14.6,0.1,0.00254
886,ぶどう　果実飲料　濃縮還元ジュース　　,47,0.3,0.3,12.2,0.1,0.00508
887,ぶどう　果実飲料　70 %果汁入り飲料　　,52,0.2,0,13,0.1,0.0381
888,ぶどう　果実飲料　10 %果汁入り飲料　　,52,0,0,0,0,0.01524
889,ぶどう　缶詰　　　,84,0.4,0.1,20.6,0.2,0.00762
890,ぶどう　ジャム　　　,193,0.5,0.1,49,1.5,0.04572
891,ブルーベリー　生　　　,49,0.5,0.1,16.2,3.3,0.00254
892,ブルーベリー　ジャム　　　,181,0.7,0.3,48.1,4.3,0.00254
893,ブルーベリー　乾　　　,286,2.7,1.9,90.1,17.6,0.01016
894,ホワイトサポテ　生　　　,74,1.5,0.1,22,3.1,0
895,まくわうり　黄肉種　生　　　,32,0.8,0.1,8.8,1.0,0.00254
896,まくわうり　白肉種　生　　　,32,0.8,0.1,8.8,1.0,0.00254
897,マルメロ　生　　　,56,0.3,0.1,20.2,5.1,0.00254
898,マンゴー　生　　　,64,0.6,0.1,18.2,1.3,0.00254
899,マンゴスチン　生　　　,67,0.6,0.2,18.9,1.4,0.00254
900,メロン　温室メロン　生　　　,42,1.1,0.1,10.8,0.5,0.01778
901,メロン　露地メロン　緑肉種　生　,42,1.0,0.1,10.9,0.5,0.01524
902,メロン　露地メロン　赤肉種　生　　,42,1.0,0.1,10.9,0.5,0.01524
903,もも　生　　,40,0.6,0.1,11.5,1.3,0.00254
904,もも　30 %果汁入り飲料（ネクター）　　,48,0.2,0.1,12,0.4,0.00762
905,もも　缶詰　白肉種　果肉　,85,0.5,0.1,22,1.4,0.01016
906,もも　缶詰　黄肉種　果肉　,85,0.5,0.1,22,1.4,0.01016
907,もも　缶詰　液汁　,81,0.3,0.1,20.1,0.3,0.01016
908,ネクタリン　生　　,43,0.7,0.3,12.4,1.7,0.00254
909,やまもも　生　　　,44,0.5,0.2,12.4,1.1,0.01016
910,ライチー　生　　　,63,1.0,0.1,17.3,0.9,0
911,ラズベリー　生　　　,41,1.1,0.1,14.9,4.7,0.00254
912,りゅうがん　乾　　　,283,5.1,0.4,75.7,2.8,0.00508
913,りんご　皮むき　生　　　,57,0.1,0.2,16.9,1.4,0
914,りんご　皮つき　生　　　,61,0.2,0.3,18.1,1.9,0
915,りんご　果実飲料　ストレートジュース　　,44,0.2,0.1,0,0,0.00762
916,りんご　果実飲料　濃縮還元ジュース　　,43,0.1,0.2,0,0,0.01524
917,りんご　果実飲料　50 %果汁入り飲料　　,46,0.1,0,11.5,0,0.00508
918,りんご　果実飲料　30 %果汁入り飲料　　,46,0,0,11.4,0,0.02032
919,りんご　缶詰　　　,83,0.3,0.1,20.5,0.4,0.00508
920,りんご　ジャム　　　,213,0.2,0.1,53.5,0.8,0.01778
921,えのきたけ　生　　　,22,2.7,0.2,11.5,3.9,0.00508
922,えのきたけ　ゆで　　　,22,2.8,0.1,12.3,4.5,0.00508
923,えのきたけ　油いため　　　,58,3.0,3.9,13.4,4.6,0.00762
924,えのきたけ　味付け瓶詰　　　,85,3.6,0.3,21,4.1,4.318
925,あらげきくらげ　乾　　,171,6.9,0.7,156.5,79.5,0.11684
926,あらげきくらげ　ゆで　　,35,1.2,0.1,32.4,16.3,0.0254
927,あらげきくらげ　油いため　　,107,2.3,5.2,56.4,28.6,0.02794
928,きくらげ　乾　　,167,7.9,2.1,128.5,57.4,0.14986
929,きくらげ　ゆで　　,13,0.6,0.2,10.4,5.2,0.02286
930,しろきくらげ　乾　　,162,4.9,0.7,143.2,68.7,0.07112
931,しろきくらげ　ゆで　　,14,0.4,0,13.1,6.4,0.00508
932,くろあわびたけ　生　　　,19,3.7,0.4,9,4.1,0.00762
933,しいたけ　生しいたけ　菌床栽培　生　　,19,3.0,0.3,9.9,4.2,0.00254
934,しいたけ　生しいたけ　菌床栽培　ゆで　　,17,2.5,0.4,9.5,4.4,0.00254
935,しいたけ　生しいたけ　菌床栽培　油いため　　,57,3.3,4.1,12,4.7,0.00254
936,しいたけ　生しいたけ　原木栽培　生　　,23,3.1,0.4,13.1,5.5,0.00254
937,しいたけ　生しいたけ　原木栽培　ゆで　　,19,2.4,0.4,10.7,4.8,0
938,しいたけ　生しいたけ　原木栽培　油いため　　,73,3.8,5.4,15.2,6.4,0.00254
939,しいたけ　乾しいたけ　乾　　,182,19.3,3.7,104.4,41.0,0.01524
940,しいたけ　乾しいたけ　ゆで　　,42,3.2,0.5,24.2,7.5,0.00508
941,はたけしめじ　生　　,15,2.6,0.3,7.2,2.7,0.01016
942,はたけしめじ　ゆで　　,17,2.6,0.3,9.7,4.6,0.00762
943,ぶなしめじ　生　　,18,2.7,0.6,8.7,3.7,0.00762
944,ぶなしめじ　ゆで　　,21,3.3,0.3,11.3,4.8,0.00762
945,ぶなしめじ　油いため　　,53,2.9,4.4,9.5,4.5,0.00762
946,ほんしめじ　生　　,12,2.5,0.4,4.7,1.9,0.00254
947,ほんしめじ　ゆで　　,16,2.8,0.6,7.4,3.3,0.00254
948,たもぎたけ　生　　　,16,3.6,0.3,7,3.3,0.00254
949,なめこ　生　　　,15,1.7,0.2,8.5,3.3,0.00762
950,なめこ　ゆで　　　,14,1.6,0.1,7.8,2.7,0.00762
951,なめこ　水煮缶詰　　　,9,1.0,0.1,5.7,2.5,0.02032
952,ぬめりすぎたけ　生　　　,15,2.3,0.4,6.6,2.5,0.00254
953,うすひらたけ　生　　,23,6.1,0.2,8.6,3.8,0.00254
954,エリンギ　生　　,19,2.8,0.4,9.4,3.4,0.00508
955,エリンギ　ゆで　　,21,3.2,0.5,11.3,4.8,0.00508
956,エリンギ　焼き　　,29,4.2,0.5,14.5,5.4,0.00762
957,エリンギ　油いため　　,55,3.2,3.7,12.3,4.2,0.00762
958,ひらたけ　生　　,20,3.3,0.3,8.8,2.6,0.00508
959,ひらたけ　ゆで　　,21,3.4,0.2,10.3,3.7,0.00508
960,まいたけ　生　　　,15,2.0,0.5,7.9,3.5,0
961,まいたけ　ゆで　　　,18,1.6,0.5,10.7,4.3,0
962,まいたけ　油いため　　　,56,2.6,4.4,11.5,4.7,0
963,まいたけ　乾　　　,181,21.9,3.9,100.8,40.9,0.00762
964,マッシュルーム　生　　　,11,2.9,0.3,4.1,2.0,0.01524
965,マッシュルーム　ゆで　　　,16,3.8,0.2,7,3.3,0.01524
966,マッシュルーム　油いため　　　,56,3.6,4.5,7.9,3.4,0.02032
967,マッシュルーム　水煮缶詰　　　,14,3.4,0.2,6.5,3.2,0.889
968,まつたけ　生　　　,23,2.0,0.6,12.9,4.7,0.00508
969,やなぎまつたけ　生　　　,13,2.4,0.1,7,3.0,0.00254
970,あおさ　素干し　　　,130,22.1,0.6,70.8,29.1,9.906
971,あおのり　素干し　　　,164,29.4,5.2,76.2,35.2,8.128
972,あまのり　ほしのり　　　,173,39.4,3.7,69.9,31.2,1.5494
973,あまのり　焼きのり　　　,188,41.4,3.7,80.3,36.0,1.3462
974,あまのり　味付けのり　　　,359,40.0,3.5,67,25.2,4.318
975,あらめ　蒸し干し　　　,140,12.4,0.7,104.2,48.0,5.842
976,いわのり　素干し　　　,151,34.8,0.7,75.5,36.4,5.334
977,うみぶどう　生　　　,4,0.5,0.1,2,0.8,0.8382
978,えごのり　素干し　　　,143,9.0,0.1,115.5,53.3,6.096
979,えごのり　おきうと　　　,6,0.3,0.1,5,2.5,0.0508
980,おごのり　塩蔵　塩抜き　　　,21,1.3,0.1,16.3,7.5,0.3302
981,かわのり　素干し　　　,167,38.1,1.6,83.4,41.7,0.2159
982,えながおにこんぶ　素干し　　,138,11.0,1.0,80.6,24.9,6.096
983,がごめこんぶ　素干し　　,142,7.9,0.5,96.3,34.2,7.62
984,ながこんぶ　素干し　　,140,8.3,1.5,95.3,36.8,7.62
985,ほそめこんぶ　素干し　　,147,6.9,1.7,95.8,32.9,6.096
986,まこんぶ　素干し　　,145,8.2,1.2,88.6,27.1,7.112
987,みついしこんぶ　素干し　　,153,7.7,1.9,99.5,34.8,7.62
988,りしりこんぶ　素干し　　,138,8.0,2.0,87.9,31.4,6.858
989,刻み昆布　　　,105,5.4,0.5,85.1,39.1,10.922
990,削り昆布　　　,117,6.5,0.9,78.4,28.2,5.334
991,塩昆布　　　,110,16.9,0.4,50.1,13.1,18.034
992,つくだ煮　　　,168,6.0,1.0,40.1,6.8,7.366
993,すいぜんじのり　素干し　水戻し　　　,7,1.5,0,4.2,2.1,0.0127
994,てんぐさ　素干し　　　,144,16.1,1.0,101.1,47.3,4.826
995,てんぐさ　ところてん　　　,2,0.2,0,1.2,0.6,0.00762
996,てんぐさ　角寒天　　　,154,2.4,0.2,148.2,74.1,0.3302
997,てんぐさ　寒天　　　,3,0,0,3,1.5,0.00508
998,てんぐさ　粉寒天　　　,165,0.2,0.3,160.7,79.0,0.4318
999,とさかのり　赤とさか　塩蔵　塩抜き　　,14,1.5,0.1,9.1,4.0,0.6858
1000,とさかのり　青とさか　塩蔵　塩抜き　　,13,0.9,0.2,9,4.1,0.8128
1001,ひじき　ほしひじき　ステンレス釜　乾　　,149,9.2,3.2,110.2,51.8,4.572
1002,ひじき　ほしひじき　ステンレス釜　ゆで　　,10,0.7,0.3,7.1,3.7,0.13208
1003,ひじき　ほしひじき　ステンレス釜　油いため　　,51,0.8,4.7,8.6,4.5,0.16256
1004,ひじき　ほしひじき　鉄釜　乾　　,145,9.2,3.2,107.8,51.8,4.572
1005,ひじき　ほしひじき　鉄釜　ゆで　　,10,0.7,0.3,7.1,3.7,0.13208
1006,ひじき　ほしひじき　鉄釜　油いため　　,51,0.8,4.7,8.6,4.5,0.16256
1007,ひとえぐさ　素干し　　　,130,16.6,1.0,90.5,44.2,11.43
1008,ひとえぐさ　つくだ煮　　　,154,14.4,1.3,25.2,4.1,5.842
1009,ふのり　素干し　　　,148,13.8,1.0,100.9,43.1,6.858
1010,まつも　素干し　　　,159,27.9,4.9,69.3,28.5,3.302
1011,むかでのり　塩蔵　塩抜き　　　,10,0.6,0.1,8.4,4.2,0.5588
1012,おきなわもずく　塩蔵　塩抜き　　,6,0.3,0.2,4,2.0,0.6096
1013,もずく　塩蔵　塩抜き　　,4,0.2,0.1,2.8,1.4,0.2286
1014,わかめ　原藻　生　　　,16,1.9,0.2,9.2,3.6,1.5494
1015,わかめ　乾燥わかめ　素干し　　,117,13.6,1.6,74,32.7,16.764
1016,わかめ　乾燥わかめ　素干し　水戻し　　,17,2.0,0.3,11.7,5.8,0.7366
1017,わかめ　乾燥わかめ　板わかめ　　,134,16.7,1.2,79.1,31.7,9.906
1018,わかめ　乾燥わかめ　灰干し　水戻し　　,7,1.1,0.1,4.4,2.2,0.12192
1019,わかめ　カットわかめ　　　,138,18.0,4.0,77.4,35.6,24.13
1020,わかめ　湯通し塩蔵わかめ　塩抜き　　,11,1.7,0.4,6.1,3.0,1.3716
1021,わかめ　くきわかめ　湯通し塩蔵　塩抜き　　,15,1.1,0.3,10.6,5.1,7.874
1022,わかめ　めかぶわかめ　生　　,11,0.9,0.6,6.8,3.4,0.4318
1023,あいなめ　生　　　,113,19.1,3.4,0.1,0,0.381
1024,あこうだい　生　　　,93,16.8,2.3,0.1,0,0.1905
1025,まあじ　皮つき、生　　,126,19.7,4.5,0.1,0,0.3302
1026,まあじ　皮なし、刺身　　,123,19.7,4.1,0.2,0,0.2794
1027,まあじ　皮つき、水煮　　,151,22.4,5.9,0.1,0,0.3302
1028,まあじ　皮つき、焼き　　,170,25.9,6.4,0.1,0,0.4572
1029,まあじ　皮つき、フライ　　,276,20.1,18.2,0,-,0.4064
1030,まあじ　開き干し　生　　,168,20.2,8.8,0.1,0,1.7018
1031,まあじ　開き干し　焼き　　,220,24.6,12.3,0.1,0,1.9558
1032,まあじ　小型　骨付き　生　　,123,17.8,5.0,0.1,0,0.3048
1033,まあじ　小型　骨付き　から揚げ　,278,24.0,18.6,0,-,0.3556
1034,まるあじ　生　　,147,22.1,5.6,0.2,0,0.14986
1035,まるあじ　焼き　　,194,28.7,7.7,0.2,0,0.23622
1036,にしまあじ　生　　,169,19.6,9.1,0.1,0,0.4064
1037,にしまあじ　水煮　　,175,21.7,8.8,0.1,0,0.4572
1038,にしまあじ　焼き　　,203,24.7,10.4,0.1,0,0.5588
1039,むろあじ　生　　,166,23.6,6.9,0.4,0,0.14224
1040,むろあじ　焼き　　,186,29.7,6.2,0.6,0,0.18796
1041,むろあじ　開き干し　　,155,22.9,6.2,0.1,0,2.1082
1042,むろあじ　くさや　　,240,49.9,3.0,0.3,0,4.064
1043,あなご　生　　　,161,17.3,9.3,0,0,0.381
1044,あなご　蒸し　　　,194,17.6,12.7,0,0,0.3048
1045,あまご　養殖　生　　　,112,18.3,3.6,0.1,0,0.12446
1046,あまだい　生　　　,113,18.8,3.6,0,0,0.18542
1047,あまだい　水煮　　　,125,20.7,4.0,0,0,0.23114
1048,あまだい　焼き　　　,119,22.5,2.6,0,0,0.2794
1049,あゆ　天然　生　　　,100,18.3,2.4,0.1,0,0.1778
1050,あゆ　天然　焼き　　　,177,26.6,6.8,0.1,0,0.2794
1051,あゆ　天然　内臓　生　　　,206,9.5,17.5,0.3,0,0.2286
1052,あゆ　天然　内臓　焼き　　　,194,23.0,10.1,0.4,0,0.4318
1053,あゆ　養殖　生　　　,152,17.8,7.9,0.6,0,0.1397
1054,あゆ　養殖　焼き　　　,241,22.6,15.1,0.8,0,0.20066
1055,あゆ　養殖　内臓　生　　　,550,7.4,55.0,0.3,0,0.1905
1056,あゆ　養殖　内臓　焼き　　　,558,15.2,52.3,0.4,0,0.254
1057,あゆ　うるか　　　,171,11.4,13.1,1.8,0,12.954
1058,アラスカめぬけ　生　　　,105,17.2,3.4,0.1,0,0.20574
1059,あんこう　生　　　,58,13.0,0.2,0.3,0,0.3302
1060,あんこう　きも　生　　　,445,10.0,41.9,2.2,0,0.2794
1061,いかなご　生　　　,125,17.2,5.5,0.1,0,0.4826
1062,いかなご　煮干し　　　,245,43.1,6.1,1.5,0,7.112
1063,いかなご　つくだ煮　　　,282,29.4,4.6,30.7,0,5.588
1064,いかなご　あめ煮　　　,279,25.6,3.7,35.8,0,4.318
1065,いさき　生　　　,127,17.2,5.7,0.1,0,0.4064
1066,いしだい　生　　　,156,19.5,7.8,0,0,0.13716
1067,いとよりだい　生　　　,93,18.1,1.7,0.1,0,0.2159
1068,いとよりだい　すり身　,91,16.7,0.4,5.1,0,0.7366
1069,いぼだい　生　　　,149,16.4,8.5,0,0,0.4826
1070,うるめいわし　生　　,136,21.3,4.8,0.3,0,0.2413
1071,うるめいわし　丸干し　　,239,45.0,5.1,0.3,0,5.842
1072,かたくちいわし　生　　,192,18.2,12.1,0.3,0,0.2159
1073,かたくちいわし　煮干し　　,332,64.5,6.2,0.3,0,4.318
1074,かたくちいわし　田作り　　,336,66.6,5.7,0.3,0,1.8034
1075,まいわし　生　　,169,19.2,9.2,0.2,0,0.20574
1076,まいわし　水煮　　,178,22.4,8.7,0.2,0,0.2032
1077,まいわし　焼き　　,196,25.3,9.4,0.2,0,0.254
1078,まいわし　フライ　　,396,20.0,30.3,0,-,0.381
1079,まいわし　塩いわし　　,163,16.8,9.6,0.4,0,6.096
1080,まいわし　生干し　　,242,20.6,16.0,1.1,0,1.7526
1081,まいわし　丸干し　　,193,32.8,5.5,0.7,0,3.81
1082,めざし　生　　,257,18.2,18.9,0.5,0,2.794
1083,めざし　焼き　　,244,23.7,15.0,0.7,0,3.556
1084,しらす　生　　　,76,15.0,1.3,0.1,0,0.9652
1085,しらす干し　微乾燥品　　,113,23.1,1.6,0.2,0,4.064
1086,しらす干し　半乾燥品　　,206,40.5,3.5,0.5,0,6.604
1087,たたみいわし　　　,372,75.1,5.6,0.7,0,2.159
1088,みりん干し　かたくちいわし　　,340,44.3,7.0,25,0,2.794
1089,みりん干し　まいわし　　,332,31.4,15.7,16.3,0,1.7018
1090,缶詰　水煮　　,188,20.7,10.6,0.1,0,0.8382
1091,缶詰　味付け　　,212,20.4,11.9,5.7,0,1.4224
1092,缶詰　トマト漬　　,172,17.5,10.8,1.3,0,0.7112
1093,缶詰　油漬　　,359,20.3,30.7,0.3,0,0.8128
1094,缶詰　かば焼　　,242,16.2,15.6,9.3,0,1.5494
1095,缶詰　アンチョビ　　,158,24.2,6.8,0.1,0,13.208
1096,いわな　養殖　生　　　,114,19.0,3.6,0.1,0,0.12446
1097,うぐい　生　　　,100,20.1,1.5,0.2,0,0.21082
